material,number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,critical_temp
Ge1Ir1,2.0,132.4235,132.4235,118.155493778326,118.155493778326,0.58742455237493,0.58742455237493,119.587,59.7935,59.7935,59.7935,814.05,814.05,812.253654962537,812.253654962537,0.690941316307161,0.690941316307161,108.1,54.05,54.05,54.05,152.5,152.5,150.0,150.0,0.676798824728639,0.676798824728639,55.0,27.5,27.5,27.5,13941.5,13941.5,10958.4159439218,10958.4159439218,0.487532353068522,0.487532353068522,17237.0,8618.5,8618.5,8618.5,136.5,136.5,135.559027733309,135.559027733309,0.686261552967417,0.686261552967417,32.0,16.0,16.0,16.0,28.9,28.9,28.754130138121,28.754130138121,0.688104035128894,0.688104035128894,5.8,2.9,2.9,2.9,105.0,105.0,94.8683298050513,94.8683298050513,0.598269588585257,0.598269588585257,90.0,45.0,45.0,45.0,5.0,5.0,4.89897948556636,4.89897948556636,0.673011667009257,0.673011667009257,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
La1Rh3B2,3.0,84.2073233333333,78.2073283333333,53.6629571144343,51.0459323694216,0.829564256945799,0.777618736191035,128.09447,47.8490833333333,53.9398718892227,49.3267905544984,686.933333333333,716.666666666667,677.905191398073,710.877066601395,1.08583452659531,0.974648563328867,259.1,269.566666666667,108.254771514033,86.4131291464954,151.666666666667,148.0,143.174823268533,140.346602694373,1.04713617479492,0.966169207692221,108.0,57.5,46.5999523128035,43.8292140016223,7018.66666666667,8069.33333333333,5731.02546452192,6446.5665552091,0.920963363271113,0.694552164822133,9990.0,5405.0,4124.8180027191,4549.71012507635,62.9666666666667,73.25,53.7427268327156,61.5039435273121,0.946794982660135,0.718684855789097,83.0,47.35,35.1971905444486,38.6084511473848,26.0,28.5666666666667,18.9782761870556,23.3225818884543,0.844217941873327,0.803479764372088,43.7,15.6166666666667,18.0976978278086,16.1040022630677,63.3333333333333,86.1666666666667,37.4799893238417,56.3409427363709,0.647407066141774,0.449375771209715,137.0,72.8333333333333,61.5485355002231,64.0036891297855,4.0,4.5,3.77976314968462,4.24264068711928,1.03972077083992,0.848685557726417,3.0,2.5,1.4142135623731,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57
Li2B1Pt3,3.0,70.9453333333333,101.6575,24.4626323224366,39.618298387411,0.342827754777021,0.197226673928366,188.143,95.7401666666667,87.7935101866242,93.4354055069597,729.4,740.716666666667,712.135616393269,721.868196496718,1.07611791797557,0.961738191540933,348.2,300.683333333333,150.710074867829,157.975635428027,143.666666666667,158.666666666667,137.004972558249,154.221645402024,1.05585872661856,0.911764896916747,90.0,74.0,40.2768199119819,32.3608130649127,8148.33333333333,11313.3333333333,3044.89318301637,4368.38352085764,0.429415910820149,0.236276010484745,20915.0,10546.6666666667,9438.47298148499,10156.9556079675,98.7,128.466666666667,70.8946752824389,98.8167399440347,0.800289609649123,0.587726668157565,178.6,98.7,77.6093207460719,79.0972748512165,24.3333333333333,19.3333333333333,14.4224957030741,12.3798984841844,0.745094610895084,0.856931735760661,47.0,9.0,19.4307888557196,15.6808446484521,61.0,68.3333333333333,54.619411042985,64.1696164734661,1.00586198096313,0.884380181706234,58.0,31.0,24.7116706571342,19.5163748910726,3.33333333333333,3.83333333333333,2.6207413942089,2.94168275343288,0.89794572485678,0.669893221613707,5.0,2.66666666666667,2.05480466765633,2.26691175145591,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86
Ce2Pd1In8,3.0,120.451333333333,118.654181818182,119.630060118135,118.231830221271,1.09166850499637,0.781951983587679,33.696,73.8294545454546,14.3214509817344,10.395037328353,633.866666666667,577.063636363636,623.301376188354,573.396789567606,1.08128706937314,0.810568554110452,263.4,332.772727272727,120.171275917149,71.9301589640607,170.0,162.454545454545,169.587697502659,162.086895583485,1.09618278926265,0.799814312041344,29.0,98.0909090909091,11.8602979164381,11.2521806885569,8674.0,7625.54545454545,8377.16635875162,7525.79189561866,1.0626227088387,0.822705380372121,5334.0,4223.36363636364,2381.63263330011,1410.62180767827,45.7,36.4909090909091,44.2119798543468,35.3223257470995,1.06807985416897,0.925464499861854,24.8,17.0909090909091,10.9236745954219,9.9880341632516,8.48666666666667,4.88909090909091,6.69009451836881,4.15926512525115,0.870813590041873,1.03872362410911,13.44,1.37090909090909,5.87925921259549,3.83139531798073,54.6666666666667,68.0909090909091,40.008748086635,56.1700690828327,0.89024388180966,0.443071850284724,71.0,57.6363636363636,31.2018517968975,27.0939595598004,3.66666666666667,3.27272727272727,3.63424118566428,3.24485620277762,1.09005965871078,0.848685557726417,1.0,1.81818181818182,0.471404520791032,0.445361771415123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
C6Sr1,2.0,49.81535,22.8120285714286,32.4403688943267,15.9536119279998,0.368023767897984,0.68839470615314,75.6093,2.22225714285714,37.80465,26.4577435441452,817.35,1009.02857142857,772.042291587708,984.927994732096,0.638238518340469,0.273182038793703,536.7,852.171428571429,268.35,187.805877850247,143.0,88.7142857142857,121.132159231147,79.3516813009759,0.544379522956187,0.649075931442883,152.0,26.1428571428571,76.0,53.1889201290061,2445.0,2312.85714285714,2437.99097619331,2309.48527522763,0.690281875367942,0.443703663529881,370.0,1561.42857142857,185.0,129.473029261397,80.965,134.132857142857,31.8553292244798,98.8104216576335,0.168979024858083,0.041483881572734,148.87,132.267142857143,74.435,52.093648286876,56.5,91.1428571428571,28.9827534923789,72.6876830758775,0.255694286854123,0.0673680348395342,97.0,88.8571428571429,48.5,33.9429292928526,87.5,125.0,70.0,114.846949841069,0.500402423538188,0.167944147734173,105.0,115.0,52.5,36.7423461417477,3.0,3.71428571428571,2.82842712474619,3.62289465705563,0.636514168294813,0.271189373041844,2.0,3.14285714285714,1.0,0.699854212223765,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65
Cs1V6S8,3.0,71.9706506333333,46.3382967933333,60.1010311436204,42.4243185315819,0.922648135160494,1.04549107919498,100.8404519,11.51623654,43.7711325504121,24.8338817379771,674.866666666667,817.873333333333,624.767646920645,788.135680893032,1.0258070594059,0.750224661717866,623.5,507.766666666667,255.144538557179,204.456428827486,185.333333333333,134.666666666667,164.277168625611,123.753207254026,0.987148989460089,0.993531381003627,211.0,48.5333333333333,86.7345887687772,59.3157277250777,3316.33333333333,3614.6,2823.1981053704,3079.98196987435,0.934241197653174,0.739921046301148,4231.0,2318.73333333333,1975.69740148187,2037.58097753194,100.2,131.44,79.0199730517187,106.452281427263,0.862023353366243,0.54571380207481,154.5,104.333333333333,71.660170248193,74.9072119358343,8.87333333333333,10.182,4.35220234628128,4.91445028662688,0.510097705735181,0.374971133840952,21.07,8.98066666666667,9.84873708767892,10.3029265745224,22.4016666666667,14.9093333333333,6.11607334941802,2.15393984473276,0.70896910124558,0.483339060749365,35.795,12.2906666666667,15.8275921170032,15.7649672657094,4.0,5.26666666666667,3.10723250595386,4.94996356144174,0.918427784993098,0.725731776853814,5.0,3.13333333333333,2.16024689946929,1.23648246606609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
Pd2Zr1Al1,3.0,74.8751795333333,82.76138465,63.9832592783948,72.6617047707463,0.974444333897741,0.843516101232527,79.4384614,46.46461535,34.429447041627,32.7965975540233,680.133333333333,710.975,673.833961586169,704.143447370332,1.08925517146935,0.985158101368735,226.3,257.45,93.5095835849044,97.0136942652943,164.333333333333,165.5,160.156773421252,162.323223749056,1.07386382053437,1.0138867203919,88.0,55.0,36.0770779797305,31.3089444089065,7078.0,8314.25,5956.73256314877,7100.01536275073,0.946761825372422,0.75760683775368,9323.0,5336.5,3827.15725658963,3945.92089219994,47.2666666666667,49.25,46.9462007017234,48.8860680258384,1.09166380519001,0.990477363975557,12.6,16.95,5.63875478767747,5.97055273823119,16.1333333333333,16.275,15.5396004395974,15.8219134208284,1.06309682115529,1.00415271687476,10.3,5.675,4.22400547137693,3.66631627113647,109.666666666667,100.0,72.6693622806485,72.2483775755721,0.757245489184274,0.844348534683915,212.0,53.0,90.7646529339601,80.3679040413522,3.66666666666667,3.75,3.63424118566428,3.7224194364084,1.09005965871078,1.00961375817404,1.0,1.25,0.471404520791032,0.433012701892219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
Sc4Rh6Ge19,3.0,73.4971373333333,75.0767809655172,69.5206484924036,73.0615850816393,1.0456685754272,0.852375231048088,57.949588,41.3843569655172,23.6657647627479,17.0085583044939,703.433333333333,733.8,701.31321917797,732.371392495394,1.09563453649725,0.83956494499959,129.2,410.924137931034,53.9553107261515,44.2193981462185,160.666666666667,143.068965517241,158.461822448259,141.016613623971,1.0853987978453,0.972763841556023,59.0,56.5172413793103,25.6168347424545,25.1065742653919,6919.33333333333,6475.06896551724,5826.70974389321,5859.4116553045,0.93446027032756,0.875171398239016,9465.0,3075.75862068965,4025.56549512681,3152.11546842406,83.7666666666667,104.658620689655,64.0397019286082,92.2527982611481,0.912186190333955,0.64011961607946,100.9,76.2448275862069,45.5312591035604,34.2227240218661,23.1666666666667,27.5310344827586,22.2673710240494,26.7265701009363,1.0593105853061,0.708960902285833,15.8,18.6275862068966,6.53316326309256,6.10856399673927,75.3333333333333,72.551724137931,52.4148278841779,60.4375623393642,0.811608506335999,0.80153044006015,134.0,37.1034482758621,55.769366342305,42.2534113757625,4.33333333333333,4.27586206896552,4.16016764610381,4.18080331199886,1.05790542470367,0.88510982815635,3.0,2.20689655172414,1.24721912892465,0.943089264219127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Ho1Ba2Cu4O8,4.0,95.45068,54.78423466666671,69.2726955434274,35.9638618522679,1.16176283437156,1.3411777148003,148.93092,9.77725333333333,58.97342844623499,50.398384669879,783.65,1004.25333333333,728.828770624619,939.895207351217,1.31032924491217,0.877045138159057,810.6,662.053333333333,318.123234769169,338.680775690357,168.0,113.06666666666702,141.24059875603,89.2038145107314,1.25366237079374,1.33268376874445,205.0,23.6,79.8717722352522,77.4015216617578,5316.60725,3444.4288,792.904348559951,74.5228284331922,1.0273100853899,0.828184728983889,8958.571,2388.5712,3771.22249539293,4042.74902314656,82.3375,113.466666666667,60.72149282571549,94.5577920831499,1.1640132003214,0.803975849377208,127.05,73.94,51.12571973821,44.6940923264909,9.5805,5.81173333333333,4.45954750545227,1.41830355536004,1.08438195120407,1.0152262369438,16.778,3.37493333333333,6.27525622982839,6.30973114553139,108.506645,110.147509333333,7.438782555089619,1.26266938738392,0.329500146289958,0.160529466995562,399.97342,106.65249066666702,168.437846600662,174.912720800388,2.25,2.06666666666667,2.21336383940064,2.05479931812743,1.36892236074022,1.18114958513808,1.0,0.8666666666666669,0.433012701892219,0.249443825784929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.78
Ho1Rh4B4,3.0,92.8822733333333,68.8662577777778,56.824416564299,39.8363751229722,0.804350889920402,0.809871529431354,154.11932,40.9308888888889,63.3168750751548,55.1207118941534,697.9,739.2,691.375118484539,735.610122967778,1.08944160198271,0.92589819077569,226.2,291.866666666667,93.6003205122718,69.7036584405726,162.0,140.666666666667,150.391952706219,131.299574298415,1.03169347573876,0.9927480497148,139.0,51.7777777777778,57.2771042098557,50.5349164219926,7901.66666666667,7603.88888888889,6458.22890579211,5826.47603133597,0.941186460927877,0.773852341547902,9990.0,4556.11111111111,4127.02946708916,4728.12258828772,63.6333333333333,67.6777777777778,54.4569994400175,55.4799253344018,0.950752971533145,0.750737224219878,83.0,43.7,34.9539061559013,39.5424322799861,29.5666666666667,33.7555555555556,26.4216267536827,30.6052851692893,0.984206302233007,0.794482970941139,33.0,20.3333333333333,14.5753978409587,14.5968878807254,64.3333333333333,80.4444444444444,40.1659770049302,54.5889137941451,0.677486515058296,0.523756329934142,134.0,64.8888888888889,60.7417118260225,62.2987624473323,4.0,4.33333333333333,3.77976314968462,4.08237000052313,1.03972077083992,0.858740913006287,3.0,2.33333333333333,1.4142135623731,1.49071198499986,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
La1Os4Sb12,3.0,150.29849,138.879145294118,147.627635955266,136.290059015547,1.08035711799328,0.828581374776326,68.47,77.7773252941176,29.0905013539964,28.763153958925,731.4,812.935294117647,717.676859523878,809.285046800085,1.08076289027522,0.702319326939457,292.2,556.382352941176,134.675239001087,68.1950398504731,171.0,148.882352941176,168.662808180014,147.010882054416,1.0854665359838,0.847802287842565,62.0,82.4117647058824,27.178422814186,24.700279476726,11811.0,10404.1176470588,9760.2968966921,8870.14360505245,0.905723312507409,0.81828574086843,16444.0,4953.76470588235,7625.22266341558,6760.73062430345,87.2666666666667,102.135294117647,82.310400966601,100.832573321887,1.0468941213096,0.681259872283336,58.1,70.9941176470588,26.7312966805245,13.2150956986796,19.0,21.5705882352941,15.6695367208059,20.4960197878618,0.941871387946842,0.719486659410032,24.7,13.5352941176471,10.0958737445883,6.09163019868316,41.3333333333333,38.1764705882353,30.0532387984563,31.3437034425772,0.802929630941332,0.773054561253136,74.0,19.7058823529412,32.6019767635168,27.2034498117592,4.66666666666667,5.11764705882353,4.48140474655716,5.06466773911587,1.06094424079075,0.727634526382388,3.0,3.35294117647059,1.24721912892465,0.675830899592709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80775
B12Sc1,2.0,27.883456,13.4375316923077,22.0458241994261,12.0635511732236,0.491772521060334,0.570266675858997,34.144912,6.52123753846154,17.072456,9.09857267753358,715.5,787.169230769231,710.468971877027,785.691157286573,0.686123958265144,0.231463195828437,169.4,690.123076923077,84.7,45.1399087387951,135.5,94.4615384615385,126.522725231478,92.159947689612,0.627645810831723,0.422426475438268,97.0,66.1538461538461,48.5,25.8475274360279,2722.5,2500.38461538462,2709.81549187394,2496.8781876535,0.688491665440216,0.306756095739875,525.0,2041.15384615385,262.5,139.896411380563,23.9,27.5384615384615,23.5099978732453,27.4217898204932,0.676873771793277,0.212266653655542,8.6,24.5230769230769,4.3,2.29163645309113,33.0,47.3846153846154,28.2842712474619,45.8041278328472,0.553858229492429,0.120456033849227,34.0,44.9230769230769,17.0,9.05995807036028,21.5,26.1538461538462,20.7846096908265,25.9348340421628,0.660060233415577,0.189762327396821,11.0,23.6923076923077,5.5,2.93116290511656,3.0,3.0,3.0,3.0,0.693147180559945,0.271189373041844,0.0,2.53846153846154,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
Nb25Ti50Mo25,3.0,78.9111266666667,71.150095,75.2876940921641,67.2282875884149,1.05632432248086,1.09850468752736,48.093,0.763404999999999,21.9868824400389,23.3081120463901,668.733333333333,666.0,668.633295981504,665.908359459322,1.09846220499141,1.04384953326191,27.0,163.0,11.6049797740261,11.1094554321983,188.0,185.0,187.777615422081,184.761309522629,1.09743611512443,1.05528583538938,22.0,40.5,9.0921211313239,9.4339811320566,7785.66666666667,6966.0,7349.99705184451,6504.10079826365,1.04655989196731,1.09560619180262,5773.0,427.5,2421.19341556092,2532.23093338661,56.7,44.8,38.8222336876479,27.0128705686365,0.861067690128744,0.947753028963832,78.5,17.35,34.1538675213608,36.0512829175329,27.1666666666667,25.05,26.2276653558424,24.1007260939759,1.06441599857734,1.08834247293024,17.3,2.65,7.06745278646337,7.1345987974097,71.6666666666667,59.25,54.8626877765584,43.6579642026694,0.862266171413617,0.962569174417661,117.0,23.75,49.3716067751046,47.8611272328599,5.0,4.75,4.93242414866094,4.68069463864143,1.08518861296765,1.07952957332552,2.0,0.75,0.816496580927726,0.82915619758885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
Hg2K1,2.0,119.84415,146.759433333333,88.5591779376931,116.303328432854,0.444809875609426,0.299761026954559,161.4917,120.6939,80.74585,76.127917450229,712.25,810.166666666667,648.853604444022,750.983637379364,0.605508022524028,0.459336763114021,587.5,531.166666666667,293.75,276.950155964731,207.0,195.0,203.84552975231,192.249918690354,0.677947135917807,0.678758509099952,72.0,33.0,36.0,33.9411254969543,7195.0,9308.0,3403.68976259588,5392.3164333222,0.225550205757538,0.137010428607252,12678.0,8737.33333333333,6339.0,5976.4665145887,25.7,17.6333333333333,8.65158944934398,4.82422647716039,0.131890201648665,0.217819503257406,48.4,15.6333333333333,24.2,22.8159788062859,2.31,2.30333333333333,2.30991341829082,2.3032564457994,0.693109699534706,0.639155676148126,0.04,0.75,0.02,0.0188561808316413,54.15,38.8666666666667,28.8097205817759,19.0276605427665,0.27048281447167,0.409237238394723,91.7,27.8,45.85,43.2277945565376,1.5,1.66666666666667,1.41421356237309,1.5874010519682,0.636514168294813,0.500402423538188,1.0,1.0,0.5,0.471404520791032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
